Geneid,nodule_al_uniq,root_al_uniq,nodule_almult,root_almult
gene:GLYMA_14G189200,0,0,1,0
gene:GLYMA_14G189300,155,104,222,177
gene:GLYMA_14G189400,1421,2150,2023,3612
gene:GLYMA_14G189500,22,51,28,68
gene:GLYMA_14G189600,2,8,2,8
gene:GLYMA_14G189700,0,0,0,0
gene:GLYMA_14G189800,0,0,0,0
gene:GLYMA_14G189900,106,119,191,223
gene:GLYMA_14G190000,33,51,67,84
gene:GLYMA_14G190100,37,120,67,288
gene:GLYMA_14G1902002,0,1,0,1
gene:GLYMA_14G1902001,12,8,19,14
gene:GLYMA_14G190300,20,42,27,56
gene:GLYMA_14G190400,9,42,14,59
gene:GLYMA_14G190500,4,2,4,2
gene:GLYMA_14G190600,0,0,0,1
gene:GLYMA_14G190700,3,30,5,52
gene:GLYMA_14G190800,505,904,513,913
gene:GLYMA_14G190900,40,27,73,47
gene:GLYMA_14G191000,0,0,0,2
gene:GLYMA_14G191100,53,55,60,77
gene:GLYMA_14G191200,85,120,93,162
gene:GLYMA_14G191300,2,10,84,12
gene:GLYMA_14G191400,0,0,0,0
gene:GLYMA_14G191500,34,97,64,149
gene:GLYMA_14G191600,0,0,8,24
gene:GLYMA_14G191700,9,124,26,183
gene:GLYMA_14G191800,0,0,1,10
gene:GLYMA_14G191900,0,4,2,10
gene:GLYMA_14G192000,0,0,0,0
gene:GLYMA_14G192100,47,46,109,164
gene:GLYMA_14G192200,20,14,21,19
gene:GLYMA_14G192300,10,6,18,13
gene:GLYMA_14G192400,0,10,1,14
gene:GLYMA_14G192500,73,292,74,293
gene:GLYMA_14G192600,0,1,0,1
gene:GLYMA_14G192700,148,66,148,66
gene:GLYMA_14G192800,165,99,382,121
gene:GLYMA_14G192900,27,47,94,125
gene:GLYMA_14G193000,0,0,0,0
gene:GLYMA_14G193100,0,6,1,6
gene:GLYMA_14G193200,1,4,5,14
gene:GLYMA_14G193300,1,1,1,1
gene:GLYMA_14G193400,11,1,23,3
gene:GLYMA_14G193500,74,80,83,94
gene:GLYMA_14G193600,58,33,72,40
gene:GLYMA_14G193700,223,63,223,64
gene:GLYMA_14G193800,0,5,0,5
gene:GLYMA_14G193900,62,71,72,87
gene:GLYMA_14G194000,2,9,2,9
gene:GLYMA_14G194100,44,61,73,102
gene:GLYMA_14G194200,0,2,0,2
gene:GLYMA_14G194300,16,41,65,79
gene:GLYMA_14G194400,0,1,4,2
gene:GLYMA_14G194500,120,86,160,119
gene:GLYMA_14G194600,15,31,46,124
gene:GLYMA_14G194700,0,0,0,0
gene:GLYMA_14G194800,23,2,27,3
gene:GLYMA_14G194900,364,26,422,35
gene:GLYMA_14G195000,439,4423,1880,12123
gene:GLYMA_14G195100,1,0,1,0
gene:GLYMA_14G195200,289,46,554,124
gene:GLYMA_14G195300,12,11,12,12
gene:GLYMA_14G195400,23,15,64,89
gene:GLYMA_14G195500,0,0,0,0
gene:GLYMA_14G195600,0,5,2,7
gene:GLYMA_14G195700,0,0,0,0
gene:GLYMA_14G195800,19,15,23,15
gene:GLYMA_14G195900,4,0,4,0
gene:GLYMA_14G196000,0,0,0,0
gene:GLYMA_14G196100,63,2,63,2
gene:GLYMA_14G196200,356,9,362,9
gene:GLYMA_14G196300,0,0,0,0
gene:GLYMA_14G196400,146,146,171,177
gene:GLYMA_14G196500,0,0,1,0
gene:GLYMA_14G196600,30,25,81,47
gene:GLYMA_14G196700,142,145,287,298
gene:GLYMA_14G196800,185,252,418,482
gene:GLYMA_14G196900,30,20,59,38
gene:GLYMA_14G197000,1,20,1,34
gene:GLYMA_14G197100,47,57,215,166
gene:GLYMA_14G197200,0,0,0,0
gene:GLYMA_14G197300,107,64,118,68
gene:GLYMA_14G197400,4,7,5,8
gene:GLYMA_14G197500,0,0,1,1
gene:GLYMA_14G197600,13,19,15,41
gene:GLYMA_14G1977002,54,33,91,61
gene:GLYMA_14G1977003,0,0,1,0
gene:GLYMA_14G1977001,80,55,249,174
gene:GLYMA_14G197800,18,25,29,35
gene:GLYMA_14G197900,0,1,0,1
gene:GLYMA_14G198000,168,121,169,130
gene:GLYMA_14G198100,0,0,0,2
gene:GLYMA_14G198200,0,0,0,0
gene:GLYMA_14G198300,0,0,0,0
gene:GLYMA_14G198400,0,0,0,0
gene:GLYMA_14G198500,0,0,0,0
gene:GLYMA_14G198600,12,4,16,9
gene:GLYMA_14G198700,0,1,0,1
gene:GLYMA_14G198800,50,82,58,95
gene:GLYMA_14G198900,58,278,69,339
gene:GLYMA_14G199000,132,182,220,294
gene:GLYMA_14G199100,0,0,0,0
gene:GLYMA_14G199200,153,225,224,355
gene:GLYMA_14G199300,0,0,0,0
gene:GLYMA_14G199400,15,47,38,99
gene:GLYMA_14G199500,11,16,13,19
gene:GLYMA_14G199600,0,9,0,10
gene:GLYMA_14G199700,1,1,3,2
gene:GLYMA_14G199800,0,13,0,13
gene:GLYMA_14G199900,3,43,8,49
gene:GLYMA_14G200000,0,0,0,0
gene:GLYMA_14G200100,0,1,0,1
gene:GLYMA_14G200200,176,181,408,389
gene:GLYMA_14G200300,39,53,50,61
gene:GLYMA_14G200400,61,57,96,77
gene:GLYMA_14G200500,0,8,0,10
gene:GLYMA_14G200600,29,15,41,16
gene:GLYMA_14G200700,0,1,13,193
gene:GLYMA_14G200800,0,0,13,242
gene:GLYMA_14G200900,4,25,23,375
gene:GLYMA_14G201000,0,0,0,0
gene:GLYMA_14G201100,0,18,17,358
gene:GLYMA_14G201200,0,0,0,0
gene:GLYMA_14G201300,65,18,91,28
gene:GLYMA_14G201400,1,3,1,3
gene:GLYMA_14G201500,118,118,234,244
gene:GLYMA_14G201600,0,1,1,8
gene:GLYMA_14G201700,398,1127,440,1278
gene:GLYMA_14G201800,155,116,258,189
gene:GLYMA_14G201900,320,521,472,753
gene:GLYMA_14G202000,10,15,14,19
gene:GLYMA_14G202100,45,62,86,93
gene:GLYMA_14G202200,6,1,7,2
gene:GLYMA_14G202300,6,33,12,81
gene:GLYMA_14G202400,165,136,169,137
gene:GLYMA_14G202500,2,0,2,1
gene:GLYMA_14G202600,1,0,1,0
gene:GLYMA_14G202700,0,0,0,0
gene:GLYMA_14G202800,0,0,0,0
gene:GLYMA_14G202900,0,0,0,0
gene:GLYMA_14G203000,253,480,430,888
gene:GLYMA_14G203100,2,0,4,3
gene:GLYMA_14G203200,0,0,0,0
gene:GLYMA_14G203300,0,0,0,0
gene:ENSRNA049760650,0,0,9,0
gene:GLYMA_14G203400,10,6,27,10
gene:GLYMA_14G203500,5,16,7,31
gene:GLYMA_14G203600,0,1,2,1
gene:GLYMA_14G203700,21,48,60,91
gene:ENSRNA049760648,0,0,9,0
gene:GLYMA_14G203800,94,55,173,107
gene:GLYMA_14G203900,0,7,55,16
gene:GLYMA_14G204000,0,0,0,0
gene:GLYMA_14G204100,21,49,37,100
gene:GLYMA_14G204200,0,0,0,0
gene:GLYMA_14G204300,0,0,0,0
gene:GLYMA_14G204400,0,0,0,4
gene:GLYMA_14G204500,0,1,6,18
gene:GLYMA_14G204600,0,4,3,23
gene:GLYMA_14G204700,7,9,18,56
gene:GLYMA_14G204800,0,0,0,0
gene:GLYMA_14G204900,0,1,1,5
gene:GLYMA_14G205000,6,7,9,32
gene:GLYMA_14G205100,9,16,22,45
gene:GLYMA_14G205200,52,711,160,1780
gene:GLYMA_14G205300,0,1,5,42
gene:GLYMA_14G205400,0,0,0,0
gene:GLYMA_14G205500,112,139,241,331
gene:GLYMA_14G205600,175,72,201,86
gene:GLYMA_14G205700,357,531,651,827
gene:GLYMA_14G205800,0,0,0,0
gene:GLYMA_14G205900,0,0,0,0
gene:GLYMA_14G206000,52,172,69,237
gene:GLYMA_14G206100,33,84,50,137
gene:GLYMA_14G206200,75,162,88,211
gene:GLYMA_14G206300,2,10,8,64
gene:GLYMA_14G206400,0,0,5,19
gene:GLYMA_14G206500,18,23,26,41
gene:GLYMA_14G206600,1,11,1,22
gene:GLYMA_14G206700,1178,972,1476,1178
gene:GLYMA_14G206800,15,88,30,156
gene:GLYMA_14G206900,0,0,1,0
gene:GLYMA_14G207000,0,0,109,38
gene:GLYMA_14G207100,0,0,15,5
gene:GLYMA_14G207200,60,51,87,80
gene:GLYMA_14G207300,36,115,73,168
gene:GLYMA_14G207400,0,4,0,5
gene:GLYMA_14G207500,5,2,7,4
gene:GLYMA_14G207600,320,386,397,573
gene:GLYMA_14G207700,51,76,126,162
gene:GLYMA_14G207800,189,129,189,129
gene:GLYMA_14G207900,27,30,37,39
gene:GLYMA_14G208000,13,3,19,13
gene:GLYMA_14G208100,45,74,57,106
gene:GLYMA_14G208200,0,0,0,0
gene:GLYMA_14G208300,8,123,20,223
gene:GLYMA_14G208400,34,158,34,159
gene:GLYMA_14G208500,16,86,37,208
gene:ENSRNA049760640,0,0,14,0
gene:GLYMA_14G208600,598,522,998,828
gene:GLYMA_14G208700,0,0,0,0
gene:GLYMA_14G208800,1,0,1,0
gene:GLYMA_14G208900,0,0,0,0
gene:GLYMA_14G209000,0,0,0,0
gene:GLYMA_14G209100,2,2,4,2
gene:GLYMA_14G209200,36,6,36,13
gene:GLYMA_14G209300,0,0,0,0
gene:GLYMA_14G209400,5,3,10,9
gene:GLYMA_14G209500,0,0,0,0
gene:GLYMA_14G209600,0,0,0,0
gene:ENSRNA049760646,1,1,39,2
gene:GLYMA_14G209700,1,37,4,58
gene:GLYMA_14G209800,38,22,43,24
gene:GLYMA_14G209900,0,36,2,100
gene:GLYMA_14G210000,0,4,0,15
gene:GLYMA_14G210100,0,0,0,0
gene:GLYMA_14G210200,29,25,43,42
gene:GLYMA_14G210300,0,0,0,0
gene:GLYMA_14G210400,18,32,27,59
gene:GLYMA_14G210500,39,68,54,85
gene:GLYMA_14G210600,5,40,10,56
gene:GLYMA_14G210700,405,885,581,1242
gene:GLYMA_14G210800,1,1,34,57
gene:GLYMA_14G210900,43,38,47,42
gene:GLYMA_14G211000,499,1766,928,3536
gene:GLYMA_14G211100,2,47,10,111
gene:GLYMA_14G211200,23,88,35,113
gene:GLYMA_14G211300,1,194,4,233
gene:GLYMA_14G211400,0,0,0,0
gene:GLYMA_14G211500,0,18,3,36
gene:GLYMA_14G211600,461,294,638,456
gene:GLYMA_14G211700,98,444,102,469
gene:GLYMA_14G211800,16,20,31,39
gene:GLYMA_14G211900,2,11,2,13
gene:GLYMA_14G212000,49,188,82,294
gene:GLYMA_14G212100,147,160,202,255
gene:GLYMA_14G212200,218,22,366,41
gene:GLYMA_14G212300,0,0,0,0
gene:GLYMA_14G212400,14,5,16,8
gene:GLYMA_14G212500,7,514,14,770
gene:GLYMA_14G212600,7,6,14,8
gene:GLYMA_14G212700,24,59,29,82
gene:GLYMA_14G212900,43,33,61,43
gene:GLYMA_14G212800,0,0,0,0
gene:GLYMA_14G213000,44,27,54,31
gene:GLYMA_14G213100,0,4,0,4
gene:GLYMA_14G213200,0,3,125,291
gene:GLYMA_14G213300,2824,3,3897,76
gene:GLYMA_14G213400,0,22,7,31
gene:GLYMA_14G213500,3,1,4,1
gene:GLYMA_14G213600,31,84,33,101
gene:GLYMA_14G213700,9,0,12,1
gene:GLYMA_14G213800,0,0,3,1
gene:GLYMA_14G213900,0,0,1,0
gene:GLYMA_14G214000,42,34,43,36
gene:GLYMA_14G2141002,4,17,8,27
gene:GLYMA_14G2141001,0,9,0,9
gene:GLYMA_14G214200,0,0,0,0
gene:GLYMA_14G214300,104,35,137,66
gene:GLYMA_14G214400,50,61,54,66
gene:GLYMA_14G214500,1,29,1,42
gene:GLYMA_14G214600,14,8,23,19
gene:GLYMA_14G214700,689,160,1077,272
gene:GLYMA_14G214800,25,5,91,14
gene:GLYMA_14G214900,1,0,1,0
gene:GLYMA_14G215000,0,0,20,26
gene:GLYMA_14G215100,33,83,106,304
gene:GLYMA_14G215200,72,93,154,330
gene:GLYMA_14G215300,2,26,2,46
gene:GLYMA_14G215400,22,23,53,74
gene:GLYMA_14G215500,71,96,216,315
gene:GLYMA_14G215600,8,14,190,75
gene:GLYMA_14G215700,12,38,22,61
gene:GLYMA_14G215800,14,41,44,52
gene:GLYMA_14G215900,3,8,22,19
gene:GLYMA_14G216000,0,0,0,0
gene:GLYMA_14G216100,2,42,4,65
gene:GLYMA_14G216200,33,441,38,481
gene:GLYMA_14G216300,628,6008,1261,9301
gene:GLYMA_14G216400,35,9,59,14
gene:GLYMA_14G216500,2,107,14,180
gene:GLYMA_14G216600,1,9,14,18
gene:GLYMA_14G216700,245,143,299,176
gene:GLYMA_14G216800,58,72,71,102
gene:GLYMA_14G216900,92,156,163,255
gene:GLYMA_14G217000,11,22,11,22
gene:GLYMA_14G217100,169,211,244,325
gene:GLYMA_14G217200,64,102,167,224
gene:GLYMA_14G217300,100,133,183,231
gene:GLYMA_14G217400,129,134,246,270
gene:GLYMA_14G217500,0,0,0,0
gene:GLYMA_14G217600,41,88,63,127
gene:GLYMA_14G217700,2,48,8,93
gene:GLYMA_14G217800,2,24,2,48
gene:GLYMA_14G217900,90,234,135,342
gene:GLYMA_14G218000,156,170,316,367
gene:GLYMA_14G218100,8,223,13,337
gene:GLYMA_14G218200,1,4,1,5
gene:GLYMA_14G218300,13,6,75,33
gene:GLYMA_14G218400,18,22,29,36
gene:GLYMA_14G218500,5,23,9,35
gene:GLYMA_14G218600,0,0,0,0
gene:GLYMA_14G218700,0,72,5,105
gene:GLYMA_14G218800,0,6,2,59
gene:GLYMA_14G218900,73,59,160,125
gene:GLYMA_14G219000,2,20,13,33
gene:GLYMA_14G219100,0,82,4,89
gene:GLYMA_14G219200,0,0,1,9
gene:GLYMA_14G219300,27,148,90,474
gene:GLYMA_14G219400,30,79,37,107
gene:GLYMA_14G219500,63,101,68,138
gene:GLYMA_14G219600,51,91,60,112
gene:ENSRNA049760643,0,0,2,0
gene:GLYMA_14G219700,364,517,742,1192
gene:GLYMA_14G219800,7,26,8,28
gene:GLYMA_14G219900,73,56,105,86
gene:GLYMA_14G220000,8,105,23,152
gene:GLYMA_14G220100,0,0,0,0
gene:GLYMA_14G220200,0,0,0,4
gene:GLYMA_14G220300,56,74,169,282
gene:GLYMA_14G220400,248,152,283,154
gene:GLYMA_14G2205002,5,0,9,13
gene:GLYMA_14G220600,0,0,0,0
gene:GLYMA_14G220700,0,0,0,0
gene:GLYMA_14G220800,0,0,0,0
gene:GLYMA_14G220900,0,0,0,0
gene:GLYMA_14G221000,0,0,0,0
gene:GLYMA_14G221100,72,45,78,51
gene:GLYMA_14G221200,75,278,104,357
gene:GLYMA_14G221300,0,4,0,7
gene:GLYMA_14G221400,6,119,6,130
gene:GLYMA_14G221500,0,56,3,129
gene:GLYMA_14G221600,79,104,108,142
gene:GLYMA_14G221700,1163,1243,1290,1430
gene:GLYMA_14G221800,696,49,758,55
gene:GLYMA_14G221900,1,1,1,1
gene:GLYMA_14G222000,2,184,4,192
gene:GLYMA_14G222100,4,11,94,118
gene:GLYMA_14G222200,0,2,1,6
gene:GLYMA_14G222300,0,0,0,0
gene:GLYMA_14G222400,37,55,46,64
gene:GLYMA_14G222500,2,1,2,1
gene:GLYMA_14G222600,7,20,7,28
gene:GLYMA_14G222700,1188,1347,1212,1377
gene:GLYMA_14G222800,0,0,9,12
gene:GLYMA_14G222900,82,95,86,100
gene:GLYMA_14G223000,317,253,477,499
gene:GLYMA_14G223100,147,246,359,618
gene:GLYMA_14G223200,492,957,510,988
gene:GLYMA_14G223300,51,46,55,59
gene:GLYMA_14G223400,564,257,566,261
gene:GLYMA_14G223500,581,233,1719,740
gene:GLYMA_14G223600,0,0,0,0
gene:GLYMA_14G223700,83,95,94,100
gene:GLYMA_14G223800,0,3,0,3
gene:GLYMA_14G223900,34,75,87,106
gene:GLYMA_14G224000,35,231,115,779
gene:GLYMA_14G224100,0,1,0,2
gene:GLYMA_14G224200,78,183,109,276
gene:GLYMA_14G224300,4,5,4,6
gene:GLYMA_14G224400,20,9,66,53
gene:GLYMA_14G224500,2,0,4,4
gene:GLYMA_15G000100,3,3,14,34
gene:GLYMA_15G000200,5,7,5,7
gene:GLYMA_15G000300,90,150,107,173
gene:GLYMA_15G000400,44,28,44,28
gene:GLYMA_15G000500,0,0,0,0
gene:GLYMA_15G000600,0,1,0,1
gene:GLYMA_15G000700,2,1,4,1
gene:GLYMA_15G000800,24,6,26,7
gene:GLYMA_15G000900,68,73,68,74
gene:GLYMA_15G001000,0,0,1,1
gene:GLYMA_15G001100,25,33,55,69
gene:GLYMA_15G001200,107,131,182,209
gene:GLYMA_15G001300,3,1,15,3
gene:GLYMA_15G001400,429,309,595,402
gene:GLYMA_15G001500,0,3,0,5
gene:GLYMA_15G001600,38,142,60,199
gene:GLYMA_15G001700,31,255,281,1833
gene:GLYMA_15G001800,3,50,3,55
gene:GLYMA_15G001900,14,88,16,91
gene:GLYMA_15G002000,0,1,2,8
gene:GLYMA_15G002100,25,29,29,36
gene:GLYMA_15G002200,31,3,37,53
gene:GLYMA_15G002300,48,33,48,33
gene:GLYMA_15G002400,63,15,91,16
gene:GLYMA_15G002500,6,141,6,142
gene:GLYMA_15G002600,0,2,17,25
gene:GLYMA_15G002700,51,34,85,66
gene:GLYMA_15G002800,0,0,3,0
gene:GLYMA_15G002900,16,31,49,69
gene:GLYMA_15G003000,9,1,25,6
gene:GLYMA_15G003100,5,7,5,7
gene:GLYMA_15G003200,16,18,18,28
gene:GLYMA_15G003300,40,45,61,59
gene:GLYMA_15G003400,689,282,948,385
gene:GLYMA_15G003500,24,41,34,62
gene:GLYMA_15G003600,157,298,216,522
gene:GLYMA_15G003700,550,393,747,617
gene:GLYMA_15G003800,0,1,0,3
gene:GLYMA_15G003900,0,90,0,101
gene:GLYMA_15G004000,28,32,43,43
gene:GLYMA_15G004100,2,1,3,2
gene:GLYMA_15G004200,0,17,51,24
gene:GLYMA_15G004300,0,0,1,1
gene:GLYMA_15G004400,8,8,8,9
gene:GLYMA_15G004500,3,2,3,2
gene:GLYMA_15G004600,5,0,5,1
gene:GLYMA_15G004700,1,4,1,5
gene:GLYMA_15G004800,38,16,40,26
gene:GLYMA_15G004900,25,22,41,33
gene:GLYMA_15G005000,159,22,166,35
gene:GLYMA_15G005100,1,2,1,3
gene:GLYMA_15G005200,9,0,9,0
gene:GLYMA_15G005300,158,235,175,256
gene:GLYMA_15G005400,156,207,173,237
gene:GLYMA_15G005500,202,335,488,673
gene:GLYMA_15G005600,871,2,888,2
gene:GLYMA_15G005700,4,0,4,0
gene:GLYMA_15G005800,24,6,44,16
gene:GLYMA_15G005900,239,220,523,595
gene:GLYMA_15G006000,13,20,29,47
gene:GLYMA_15G006100,47,58,174,286
gene:GLYMA_15G006200,1,0,1,3
gene:GLYMA_15G006300,69,130,95,164
gene:GLYMA_15G006400,428,190,2165,1031
gene:GLYMA_15G006500,15,12,21,15
gene:GLYMA_15G006600,1,2,10,11
gene:GLYMA_15G006700,39,64,92,168
gene:GLYMA_15G006800,46,50,46,55
gene:GLYMA_15G006900,51,21,81,39
gene:GLYMA_15G007000,83,99,147,202
gene:GLYMA_15G007100,378,464,940,1150
gene:GLYMA_15G007200,61,243,106,481
gene:GLYMA_15G007300,0,5,0,6
gene:GLYMA_15G007400,0,2,0,3
gene:GLYMA_15G007500,41,98,48,119
gene:GLYMA_15G007600,0,7,0,10
gene:GLYMA_15G007700,36,146,51,182
gene:GLYMA_15G007800,0,2,1,4
gene:GLYMA_15G0079002,4,23,4,31
gene:GLYMA_15G0079001,6,34,23,54
gene:GLYMA_15G008000,0,0,0,0
gene:GLYMA_15G008100,50,83,80,118
gene:GLYMA_15G008200,91,85,118,96
gene:GLYMA_15G008300,6,60,8,67
gene:GLYMA_15G008400,0,76,22,187
gene:GLYMA_15G008500,0,76,26,183
gene:GLYMA_15G008600,1,0,1,0
gene:GLYMA_15G008700,165,181,185,201
gene:GLYMA_15G008800,37,129,44,137
gene:GLYMA_15G008900,0,60,0,108
gene:GLYMA_15G009000,0,1,0,1
gene:GLYMA_15G009100,4,2,7,3
gene:GLYMA_15G009200,1,0,27,27
gene:GLYMA_15G009300,7,3,31,9
gene:GLYMA_15G009400,203,106,231,148
gene:GLYMA_15G009500,1415,543,1417,543
gene:GLYMA_15G009600,8,34,10,52
gene:GLYMA_15G009700,152,73,152,75
gene:GLYMA_15G009800,20,32,20,32
gene:GLYMA_15G009900,21,83,25,122
gene:GLYMA_15G010000,114,96,195,165
gene:GLYMA_15G010100,5,2,19,6
gene:GLYMA_15G010200,0,4,0,4
gene:GLYMA_15G010300,107,31,163,38
gene:GLYMA_15G010400,220,148,332,231
gene:GLYMA_15G010500,0,0,0,0
gene:GLYMA_15G010600,0,0,1,1
gene:GLYMA_15G010700,8,3,13,12
gene:GLYMA_15G010800,6,11,9,18
gene:GLYMA_15G010900,172,146,319,208
gene:GLYMA_15G011000,0,310,0,598
gene:GLYMA_15G011100,0,0,0,0
gene:GLYMA_15G011200,2,0,5,1
gene:GLYMA_15G011300,19,25,22,31
gene:GLYMA_15G011400,32,32,112,55
gene:GLYMA_15G011500,502,23,1338,53
gene:GLYMA_15G011600,1,0,7,0
gene:GLYMA_15G011700,8,55,11,79
gene:GLYMA_15G011800,1,2,7,7
gene:GLYMA_15G011900,120,861,365,1632
gene:GLYMA_15G012000,18,10,183,460
gene:GLYMA_15G012100,1,0,2,8
gene:GLYMA_15G012200,92,221,109,246
gene:GLYMA_15G012300,447,281,893,533
gene:GLYMA_15G012400,15,0,15,0
gene:GLYMA_15G012500,4,4,13,7
gene:GLYMA_15G012600,2,0,2,0
gene:GLYMA_15G012700,1,3,1,3
gene:GLYMA_15G012800,0,7,4,22
gene:GLYMA_15G012900,14,32,25,54
gene:GLYMA_15G013000,160,134,209,197
gene:GLYMA_15G013100,33,28,82,48
gene:GLYMA_15G013200,57,59,65,78
gene:GLYMA_15G013300,164,175,181,193
gene:GLYMA_15G013400,56,91,98,166
gene:GLYMA_15G013500,247,321,387,476
gene:GLYMA_15G013600,133,161,179,222
gene:GLYMA_15G013700,8,6,12,15
gene:GLYMA_15G013800,104,149,365,729
gene:GLYMA_15G013900,6,15,8,19
gene:GLYMA_15G014000,3,31,8,76
gene:GLYMA_15G014100,1,5,3,11
gene:GLYMA_15G014200,40,27,47,41
gene:GLYMA_15G014300,13,10,15,12
gene:GLYMA_15G014400,596,891,858,1242
gene:GLYMA_15G014500,0,37,0,37
gene:GLYMA_15G014600,0,0,0,0
gene:GLYMA_15G014700,0,0,2,0
gene:GLYMA_15G014800,98,172,152,254
gene:GLYMA_15G014900,24,36,24,36
gene:GLYMA_15G015000,0,0,0,1
gene:GLYMA_15G015100,347,8,360,9
gene:GLYMA_15G015200,3,2,4,7
gene:GLYMA_15G015300,54,137,104,280
gene:GLYMA_15G015400,0,7,0,8
gene:GLYMA_15G015500,589,783,647,820
gene:GLYMA_15G015600,4,18,8,157
gene:GLYMA_15G015700,39,80,52,101
gene:GLYMA_15G015800,20,460,33,724
gene:GLYMA_15G015900,0,13,1,20
gene:GLYMA_15G016000,0,0,4,12
gene:GLYMA_15G016100,33,33,33,33
gene:GLYMA_15G016200,0,10,3,33
gene:GLYMA_15G016300,0,0,0,1
gene:GLYMA_15G016400,70,67,173,147
gene:GLYMA_15G016500,2,17,3,31
gene:GLYMA_15G016600,9,7,10,10
gene:GLYMA_15G016700,139,198,336,552
gene:GLYMA_15G016800,1,37,1,43
gene:GLYMA_15G016900,2,40,2,40
gene:GLYMA_15G017000,36,187,37,192
gene:GLYMA_15G017100,0,0,0,0
gene:GLYMA_15G017200,0,0,0,0
gene:GLYMA_15G017300,4,15,7,17
gene:GLYMA_15G017400,245,357,337,464
gene:ENSRNA049760177,0,0,2,0
gene:GLYMA_15G017500,34,80,45,152
gene:GLYMA_15G017600,28,45,76,99
gene:GLYMA_15G017700,0,0,0,0
gene:GLYMA_15G017800,0,0,1,1
gene:GLYMA_15G017900,43,57,74,80
gene:ENSRNA049760152,0,0,0,0
gene:GLYMA_15G018000,0,5,0,6
gene:GLYMA_15G018100,0,0,0,5
gene:GLYMA_15G018200,62,73,70,87
gene:GLYMA_15G018300,0,1,1,4
gene:GLYMA_15G018400,2,4,2,4
gene:GLYMA_15G018500,1,0,2,0
gene:GLYMA_15G018600,0,0,0,0
gene:GLYMA_15G018700,0,0,0,0
gene:GLYMA_15G018800,108,84,243,204
gene:GLYMA_15G018900,28,34,71,81
gene:GLYMA_15G019000,0,0,0,0
gene:GLYMA_15G019100,78,145,81,148
gene:GLYMA_15G019200,8,468,19,981
gene:GLYMA_15G019300,350,482,975,1355
gene:GLYMA_15G019400,27,81,37,98
gene:GLYMA_15G019500,0,0,0,3
gene:GLYMA_15G019600,24,15,50,24
gene:GLYMA_15G019700,37,50,45,53
gene:GLYMA_15G019800,0,6,0,7
gene:GLYMA_15G019900,57,39,93,58
gene:GLYMA_15G020000,0,0,0,0
gene:GLYMA_15G020100,0,0,0,0
gene:GLYMA_15G020200,16,54,19,83
gene:GLYMA_15G020300,31,72,48,170
gene:GLYMA_15G020400,0,0,0,0
gene:GLYMA_15G020500,0,1,0,1
gene:GLYMA_15G020600,0,0,0,0
gene:GLYMA_15G020700,3,17,3,17
gene:GLYMA_15G020800,15,7,34,27
gene:GLYMA_15G020900,479,113,778,196
gene:GLYMA_15G021000,49,15,53,17
gene:GLYMA_15G021100,583,105,807,172
gene:GLYMA_15G021200,0,0,1,2
gene:GLYMA_15G021300,0,0,1,0
gene:GLYMA_15G021400,0,0,0,29
gene:GLYMA_15G021500,0,0,0,0
gene:GLYMA_15G021600,0,0,0,7
gene:GLYMA_15G021700,0,1,0,23
gene:GLYMA_15G021800,2,80,3,156
gene:GLYMA_15G021900,0,19,0,30
gene:GLYMA_15G022000,1,1,2,1
gene:GLYMA_15G022100,1,0,1,0
gene:GLYMA_15G022200,3,3,6,4
gene:GLYMA_15G022300,109,74,349,164
gene:GLYMA_15G022400,0,1,0,1
gene:GLYMA_15G022500,51,54,58,69
gene:GLYMA_15G022600,159,264,441,686
gene:GLYMA_15G022700,197,169,341,402
gene:GLYMA_15G022800,20,13,35,30
gene:GLYMA_15G022900,77,102,304,329
gene:GLYMA_15G023000,0,0,0,0
gene:GLYMA_15G023100,0,0,0,32
gene:GLYMA_15G023200,42,7,70,28
gene:GLYMA_15G023300,23,9,28,12
gene:GLYMA_15G023400,36,200,67,311
gene:GLYMA_15G023500,0,26,0,30
gene:GLYMA_15G023600,50,102,111,197
gene:GLYMA_15G023700,6,12,7,12
gene:GLYMA_15G023800,13,67,62,171
gene:GLYMA_15G023900,6,9,10,9
gene:GLYMA_15G024000,1,1,1,11
gene:GLYMA_15G024100,0,0,5,6
gene:GLYMA_15G024200,0,0,0,3
gene:GLYMA_15G024300,0,3,2,6
gene:GLYMA_15G024400,1229,452,1441,641
gene:GLYMA_15G024500,33,211,54,275
gene:GLYMA_15G024600,5,5,7,6
gene:GLYMA_15G024700,111,175,186,310
gene:GLYMA_15G024800,0,3,1,3
gene:GLYMA_15G024900,21,22,25,29
gene:GLYMA_15G025000,5,4,8,5
gene:GLYMA_15G025100,0,0,0,0
gene:GLYMA_15G025200,88,0,97,0
gene:GLYMA_15G025300,5657,1,6503,1
gene:GLYMA_15G025400,48,26,62,41
gene:GLYMA_15G025500,2,9,2,9
gene:GLYMA_15G025600,35,59,71,97
gene:GLYMA_15G025700,0,1,4,3
gene:GLYMA_15G025800,531,77,1034,167
gene:GLYMA_15G025900,54,69,89,132
gene:GLYMA_15G026000,3,103,6,133
gene:GLYMA_15G026100,69,122,297,387
gene:GLYMA_15G026200,0,0,1,6
gene:GLYMA_15G026300,0,2,36,49
gene:GLYMA_15G026400,2742,406,6850,3308
gene:GLYMA_15G026500,20,379,3049,3153
gene:GLYMA_15G026600,98,86,182,127
